q	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2050	2100	2150	2200	2250	2300	2350	2400	2450	2500	2550	2600	2650	2700	2750	2800	2850	2900	2950	3000	3050	3100	3150	3200	3250	3300	3350	3400	3450	3500	3550	3600	3650	3700	3750	3800	3850	3900	3950	4000	4050	4100	4150	4200	4250	4300	4350	4400	4450	4500	4550	4600	4650	4700	4750	4800	4850	4900	4950	5000
1.22	0	0.00670169292854553	0.0134667815947651	0.0202951690891114	0.0271867575842016	0.034141448335909	0.041159141684474	0.0482397370556087	0.055383132961646	0.0625892270026588	0.0698579158676262	0.124851851866226	0.178585309859213	0.230969634231843	0.281926354935236	0.331386913202134	0.379292357594106	0.425593013906039	0.470248132376768	0.513225515559851	0.554501130097837	0.594058705518767	0.631889323037123	0.667990997194727	0.70236825302223	0.735031701240348	0.765997613853671	0.79528750232036	0.822927700309561	0.848948952886689	0.873386013795663	0.896277252338388	0.917664271185818	0.937591536293231	0.956106019935314	0.973256857725379	0.989095020337837	1.00367300051476	1.01704451580605	1.02926422736922	1.04038747503871	1.05047002876674	1.05956785643788	1.06773690796742	1.07503291550983	1.0815112095278	1.08722655040374	1.0922329752154	1.09658365924375	1.10033079173498	1.10352546539906	1.10399445177013	1.0977639637842	1.09178478038368	1.08607601301353	1.08065557335664	1.07554019919323	1.07074548020286	1.06628588346999	1.06217477847784	1.05842446139814	1.05504617850626	1.05205014857248	1.04944558410037	1.04724071130272	1.04544278872418	1.04405812443766	1.04309209175846	1.0425491434367	1.04243282430439	1.04274578236809	1.04348977835327	1.04466569371966	1.04627353718075	1.04831244977327	1.05078070853481	1.05367572886013	1.05699406561777	1.06073141312037	1.06488260405271	1.06944160747227	1.0744015260073	1.07975459238751	1.08549216545231	1.09160472579066	1.09808187117622	1.10491231197002	1.11208386667142	1.11958345780657	1.12739710835105	1.13550993889112	1.14390616573457	1.15256910018904	1.16148114923114	1.17062381779528	1.17997771291563	1.1895225499584	1.1992371611848	1.20909950688711	1.21908668934156	1.22917496982182
1.24	0	0.00669317551208178	0.013449569159809	0.0202690813336499	0.0271516114824904	0.0340970581148122	0.0411053187998923	0.048176290168986	0.0553098679165705	0.0625059468015436	0.0697644206484827	0.123587972749075	0.175916264798886	0.226671056226621	0.275784735534112	0.32319997646296	0.368869365990664	0.412755008017073	0.454828106492277	0.495068531609144	0.533464372540158	0.570011480041016	0.604713002074933	0.63757891543378	0.668625556147151	0.69787515128011	0.725355354526465	0.751098787808838	0.775142590900886	0.797527980892534	0.818299823126993	0.837506215050287	0.85519808423063	0.871428801627626	0.886253811020436	0.899730275340717	0.911916740500639	0.922872817159328	0.932658880732847	0.94133578982373	0.948964623126137	0.955606434752202	0.961322027823818	0.966171746082194	0.970215283184588	0.973511509283739	0.976118314420165	0.978092468200706	0.979489495187756	0.980363565382516	0.980767399151723	0.978578720379127	0.96990561984148	0.961538636574875	0.953496326389426	0.945796046712248	0.938453989648235	0.931485214420448	0.924903678958516	0.9187222704282	0.912952834519107	0.907606203330126	0.902692221713874	0.898219771962039	0.894196796733147	0.89063032014297	0.887526466955588	0.884890479830042	0.882726734593662	0.881038753528518	0.879829216672173	0.87909997114793	0.878852038553291	0.879085620448281	0.879800101997744	0.880994053833848	0.882665232216641	0.884810577581881	0.887426211576426	0.890507432692238	0.894048710620599	0.89804367945851	0.902485129909367	0.90736500062998	0.912674368885778	0.918403440685689	0.92454154057752	0.93107710129398	0.937997653448371	0.945289815487788	0.952939284120045	0.960930825438705	0.969248266978254	0.977874490938786	0.986791428826326	0.995980057761119	1.00542039871178	1.01509151691803	1.02497152476879	1.03503758740546	1.04526593132243
1.26	0	0.00665046313857647	0.0133636495696412	0.0201394576610558	0.0269777848217352	0.0338785275029045	0.04084158119936	0.0478668404507509	0.0549541988428834	0.0621035490090062	0.0693147826311454	0.121467720069428	0.171899139029691	0.220542537913475	0.26734241586805	0.312253855414588	0.355242079004825	0.396281983697249	0.435357657997012	0.47246188473888	0.507595633712334	0.540767547534912	0.571993424076389	0.601295698524929	0.628702927968926	0.65424928114719	0.677974035797204	0.699921085808377	0.720138460166108	0.738677855454624	0.755594183473359	0.770945135314393	0.78479076304799	0.797193079970958	0.808215680188672	0.81792337812726	0.826381868407829	0.833657406360401	0.839816509311425	0.844925678645778	0.849051142521957	0.852258619007695	0.854613099302511	0.856178650623434	0.857018238250024	0.857193566154824	0.856764935584704	0.855791120907249	0.85432926199363	0.852434772375036	0.850161262382988	0.8454373369153	0.834446887095345	0.823813806045282	0.813555807871244	0.803689428891982	0.794230067778942	0.785192024485242	0.776588537744368	0.768431820945017	0.7607330962128	0.753502626552501	0.746749745926403	0.740482887164703	0.734709607623523	0.729436612524347	0.724669775926056	0.720414159297106	0.716674027670953	0.713452863382493	0.710753377397294	0.708577518258739	0.706926478690911	0.705800699907337	0.705199873687414	0.705122942293835	0.705568096315322	0.706532770529834	0.708013637893972	0.710006601774718	0.712506786549907	0.715508526714	0.719005354635782	0.722989987124628	0.727454310971966	0.73238936764442	0.737785337315009	0.743631522428584	0.749916331007319	0.756627259911748	0.763750878282243	0.771272811395058	0.779177725176138	0.787449311624552	0.796070275405773	0.805022321882922	0.814286146861496	0.82384142832983	0.833666820483657	0.843739950328371	0.854037417156939
1.28	0	0.0065730558462501	0.0132080207240367	0.0199047917371011	0.0266632650199545	0.0334833357391926	0.0403648980948317	0.0473078453216485	0.0543120696905482	0.0613774625099215	0.0685039141270443	0.118503923556139	0.166567286408912	0.21264051511099	0.256681412366288	0.298658576789522	0.338550885214592	0.376346956189294	0.412044598978425	0.445650252191352	0.477178415929773	0.506651081119215	0.534097159446623	0.559551917078792	0.583056415084727	0.604656959231581	0.624404561570704	0.642354415979517	0.658565389578107	0.673099531698233	0.686021601848199	0.697398617891126	0.707299425437455	0.715794289246062	0.722954507232803	0.728852047501278	0.733559208638495	0.737148303358289	0.739691365427863	0.741259879677935	0.741924534774317	0.741754998318606	0.740819713747301	0.739185718412239	0.736918482149978	0.73408176558354	0.730737497346001	0.726945669371444	0.722764249364155	0.71824910953096	0.713453970643883	0.706354158662025	0.693195340182458	0.680440625297526	0.668106608165336	0.656208745277205	0.644761402416013	0.633777899793809	0.623270555167297	0.613250724755792	0.603728841810666	0.594714452708215	0.586216250459351	0.578242105549623	0.570799094041919	0.563893522891729	0.557530952441449	0.551716216075558	0.546453437033071	0.541746042387348	0.537596774216213	0.534007697997639	0.530980208277872	0.528515031670135	0.526612227252719	0.525271184445783	0.524490618456364	0.524268563391017	0.524602363145433	0.52548866019011	0.52692338238089	0.528901727932975	0.531418148706763	0.534466331963769	0.538039180760834	0.542128793160852	0.546726440448439	0.551822544549186	0.557406654861462	0.563467424720122	0.569992587721846	0.576968934152185	0.584382287764779	0.592217483173177	0.600458344125862	0.609087662944562	0.618087181415331	0.627437573430662	0.637118429689204	0.647108244767183	0.657384406882484
1.3	0	0.00646067929260948	0.0129821339702896	0.0195642607110117	0.0262069552209898	0.032910112236048	0.0396736255230071	0.0464973878810692	0.053381291143244	0.0603252261777525	0.0673290828894833	0.114716548932891	0.159965931855528	0.20303796647019	0.243904875193651	0.28254979385877	0.318966177641668	0.353157191916357	0.385135092614795	0.414920600419314	0.442542272850254	0.468035878037271	0.491443773681335	0.512814294428506	0.532201150589007	0.549662840848023	0.565262081330594	0.579065253103637	0.591141869925622	0.601564067790092	0.610406117554655	0.617743961703407	0.623654776058892	0.628216557040727	0.631507734862256	0.633606812864817	0.634592033011484	0.634541067398836	0.633530735496303	0.631636746688017	0.628933467571397	0.625493713359987	0.621388562644546	0.616687194685983	0.611456748345547	0.605762201701505	0.599666271356351	0.593229330404121	0.586509344002561	0.579561821479396	0.572439783894673	0.56315739111902	0.548000942951199	0.533289926192709	0.519039549701056	0.505263944298713	0.491976216146611	0.479188497678096	0.46691199591524	0.455157038015375	0.443933113919702	0.433248915998282	0.423112375606426	0.41353069648666	0.4045103849683	0.396057276932968	0.388176561529783	0.380872801637906	0.374149951087356	0.368011368661235	0.362459828913953	0.357497529850871	0.353126097525074	0.349346587616707	0.34615948406984	0.34356469487091	0.341561545061845	0.340148767089805	0.339324488604323	0.339086217821584	0.339430826584416	0.340354531255803	0.34185287159298	0.343920687758652	0.34655209563571	0.349740460621779	0.353478370090239	0.357757604714947	0.362569108866637	0.36790296030009	0.373748339362362	0.380093497963804	0.38692572856511	0.394231333445241	0.401995594526579	0.410202744045169	0.418835936365183	0.427877221247652	0.437307518894182	0.447106597096389	0.457253050831202
1.32	0	0.00631328838732725	0.0126859013759145	0.0191177361340676	0.0256086888642251	0.032158654804357	0.0387675282293753	0.0454352024525583	0.0521615698270061	0.058946521747082	0.0657899486498925	0.110132486727119	0.152151680742586	0.191823611636002	0.22913594339211	0.26408726694053	0.296686428339917	0.326951846335958	0.35491082409786	0.380598859638099	0.404058959108958	0.425340956849994	0.444500845736538	0.46160012105334	0.476705140792589	0.489886504954099	0.50121845610987	0.510778303187604	0.51864587012983	0.524902970798709	0.529632911222762	0.53292002002172	0.534849207600486	0.535505554473424	0.534973928866435	0.533338633546936	0.530683081650899	0.527089501111812	0.522638667148427	0.517409662136342	0.511479662072397	0.504923748740076	0.497814746598043	0.490223083341999	0.482216673031421	0.473860820626843	0.465218146749275	0.456348531450293	0.447309075768611	0.438154079845468	0.428935036376377	0.417693766799344	0.400729932008835	0.384246639302919	0.368257464719738	0.352774985060165	0.337810837130729	0.323375773929625	0.309479717626544	0.296131809212376	0.283340454718135	0.271113367923789	0.259457609497182	0.248379622521086	0.2378852643827	0.227979835014684	0.218668101490426	0.209954318988555	0.201842248153089	0.194335168886012	0.187435890618755	0.181146759118099	0.175469659890459	0.17040601825664	0.165956796176941	0.162122485913999	0.158903100628399	0.156298162009395	0.154306685050803	0.152927160089761	0.15215753223402	0.151995178311681	0.152436881485827	0.153478803685476	0.155116456013613	0.157344667302871	0.160157550999681	0.163548470568385	0.167510003618004	0.172033904965881	0.177111068864479	0.182731490629933	0.188884227923645	0.195557361951178	0.202737958855839	0.210412031597594	0.218564502621211	0.227179167630736	0.236238660800393	0.245724421764622	0.255616664742231
1.34	0	0.00613106920566315	0.0123196995444503	0.0185657896658954	0.0248692372685764	0.031229939101524	0.0376477909656458	0.0441226877151632	0.0506545232590715	0.0572431905625942	0.0638885816486773	0.104785275663793	0.14319191564345	0.179100949939121	0.21251639437035	0.243453092952456	0.271935967839759	0.297999263818212	0.321685792341931	0.343046179755508	0.362138123982647	0.379025663594748	0.39377846280447	0.406471115561897	0.417182471567885	0.42599498666296	0.432994099703285	0.43826763769968	0.441905250673381	0.443997877374731	0.444637242719441	0.443915387522708	0.441924230854933	0.438755165104744	0.434498683615761	0.429244040563312	0.423078942556005	0.416089271284516	0.408358836395979	0.399969157646178	0.390999275273216	0.381525587444331	0.37162171355167	0.361358382072047	0.350803341659217	0.3400212941041	0.329073847777647	0.318019490161792	0.30691357807506	0.29580834421019	0.284752918620234	0.271802839532103	0.253238850438277	0.23518358084601	0.217648749011054	0.200645171235644	0.184182826295046	0.168270916202411	0.152917923196878	0.138131662864214	0.123919333321095	0.11028756041405	0.0972424389018336	0.0847895696059889	0.0729340925287193	0.061680715949873	0.0510337415263753	0.0409970854275553	0.0315742955490384	0.0227685648560801	0.0145827409147444	0.00701933167615653	8.05075855098494E-5	-0.00623189990649371	-0.0119164033462548	-0.0169718677047322	-0.0213975221347746	-0.0251929749576316	-0.0283582317718488	-0.0308937165714806	-0.0328002957539077	-0.0340793048904068	-0.0347325781250297	-0.0347624800592271	-0.0341719399708641	-0.0329644882069517	-0.0311442945794188	-0.0287162085825241	-0.0256858012392775	-0.0220594083721969	-0.0178441750811674	-0.0130481011979668	-0.00768008747330828	-0.00174998223796638	0.00473137173503801	0.0117520904552746	0.019299202330084	0.0273586024887845	0.0359150081500829	0.0449519153821495	0.0544515576199101
1.36	0	0.00591443917783863	0.011884369965481	0.0179096935554726	0.0239903102139174	0.030126119281864	0.0363170191767219	0.0425629073936766	0.0488636805071401	0.0552192341721861	0.0616294631260334	0.0987147640322585	0.133164087644492	0.164987151065704	0.194205103841332	0.220849705183101	0.244962496125844	0.266593972154558	0.285802761440732	0.302654813418536	0.317222602017131	0.329584347448896	0.339823260038749	0.348026809170024	0.354286020020848	0.35869480037422	0.361349299407484	0.362347300004658	0.361787645790003	0.359769703754512	0.356392863040204	0.351756070160732	0.345957400671771	0.339093667061206	0.331260062407422	0.322549839154073	0.313054022171212	0.302861155115227	0.292057078963202	0.280724741480145	0.268944036279564	0.256791670057826	0.244341056520031	0.231662235468332	0.218821815492047	0.205882938681099	0.192905265779366	0.179944980201217	0.167054809351729	0.154284061717712	0.141678678231614	0.127291769069931	0.107349110479526	0.0879358057637087	0.0690615173960441	0.0507351206538647	0.0329647724079484	0.0157579756698183	-8.78360178804996E-4	-0.0169378635273167	-0.0324146490812093	-0.047303270825779	-0.0615986794080977	-0.0752961839230886	-0.0883914180776346	-0.100880310696423	-0.112759060524279	-0.124024115272124	-0.134672154847113	-0.144700078701784	-0.154104997232113	-0.162884227149961	-0.171035290751434	-0.178555918998968	-0.185444058331441	-0.191697881113025	-0.197315799627855	-0.202296483523763	-0.206638880604042	-0.210342240861666	-0.213406143645177	-0.215830527839753	-0.2176157249406	-0.218762494888616	-0.219272064530462	-0.219146168556407	-0.218387092759804	-0.216997719451589	-0.214981574851943	-0.212342878269056	-0.209086592861942	-0.205218477770375	-0.200745141380351	-0.195674095478167	-0.190013810030042	-0.183773768307622	-0.176964522062465	-0.169597746435124	-0.161686294266423	-0.153244249460684	-0.144286979032482
1.38	0	0.00566404556405905	0.0113812159185243	0.0171514159268711	0.0229745495607567	0.0288505199013639	0.0347792291407714	0.0407605785833262	0.0467944686470503	0.0528807988650315	0.0590194678868563	0.0919667130251753	0.122154910508631	0.149611810681423	0.174376334287374	0.196497666877758	0.216034354671651	0.233053407559312	0.247629414478517	0.259843675926435	0.269783357900091	0.277540671090915	0.283212078697281	0.286897535766657	0.288699762539342	0.288723553841244	0.28707512616643	0.28386150370299	0.279189944190046	0.273167405150523	0.265900050724867	0.257492799035797	0.248048909743807	0.237669611207747	0.226453766444222	0.214497576883524	0.201894322747764	0.188734138728253	0.175103823512961	0.161086681610415	0.14676239583224	0.132206928731936	0.117492451250888	0.102687296792994	0.0878559389352117	0.073058990981581	0.0583532255814685	0.0437916126576433	0.0294233739250331	0.0152940523254626	0.00144559475590654	-0.0140890418175188	-0.0351775492994273	-0.0557241043942115	-0.0757212674437019	-0.095162255091615	-0.114040868077643	-0.132351423818584	-0.15008869380757	-0.167247845842127	-0.183824391074176	-0.199814135859906	-0.215213138374554	-0.230017669946265	-0.244224181054162	-0.257829271928452	-0.270829667684347	-0.283222197916954	-0.295003780680597	-0.306171410773215	-0.316722152244408	-0.326653135044066	-0.335961555727295	-0.344644682130248	-0.352699861930515	-0.36012453500459	-0.366916249493585	-0.373072681486721	-0.378591658229975	-0.383471184764519	-0.387709473896254	-0.391304979393626	-0.394256432305866	-0.396562880288077	-0.398223729812623	-0.399238791138557	-0.399608325901894	-0.399333097179562	-0.398414421868878	-0.396854225212162	-0.394655097282881	-0.391820351235441	-0.388354083105236	-0.384261232929353	-0.379547646940848	-0.374220140571425	-0.368286561978309	-0.361755855791448	-0.354638126756935	-0.346944702931872	-0.338688198064914
1.4	0	0.00538076223857956	0.0108119959782309	0.0162936109417251	0.0218255160052108	0.027407619199478	0.0330398277112593	0.0387220478845184	0.0444541852217778	0.0502361443854318	0.0560678291991014	0.084592346609418	0.110259466944696	0.133115585357447	0.153217871791195	0.170633284365102	0.185437591538549	0.197714408840103	0.20755425541921	0.215053635150149	0.220314146491459	0.223441624784411	0.224545320165319	0.223737113772057	0.221130774448306	0.216841257692436	0.210984048163973	0.203674546650981	0.195027502018252	0.185156488299648	0.174173426769453	0.162188152527371	0.149308024860052	0.135637580398706	0.121278227876898	0.106327983104633	0.0908812426132927	0.0750285942901091	0.0588566632093496	0.0424479907791631	0.0258809452565829	0.00922966163725778	-0.00743599110054333	-0.0240504174276009	-0.0405522793946582	-0.0568844594652569	-0.0729940040194615	-0.0888320494521754	-0.104353732734603	-0.119518088243516	-0.134287932591911	-0.150669113511419	-0.172662365451548	-0.194109469428763	-0.215005341151145	-0.235345407243511	-0.255125530687165	-0.274341941543566	-0.29299117294409	-0.311070002310562	-0.32857539775659	-0.345504469607648	-0.36185442696816	-0.377622539256251	-0.392806102621051	-0.407402411153465	-0.421408732798618	-0.434822289876795	-0.447640244119298	-0.459859686126046	-0.471477629152758	-0.482491007137058	-0.492896676874524	-0.502691424257576	-0.511871974491837	-0.520435006206203	-0.528377169374007	-0.535695106963487	-0.542385480235874	-0.548444997608802	-0.553870447001475	-0.558658731575586	-0.562806908782809	-0.566312232625251	-0.56917219902972	-0.571384594230008	-0.572947546043349	-0.573859577917976	-0.574119665618132	-0.573727296400956	-0.572682530526406	-0.570986064926833	-0.568639298846891	-0.565644401247343	-0.562004379747894	-0.557723150864672	-0.552805611277333	-0.547257709839144	-0.541086520020904	-0.534300312456342	-0.526908627232744
